10000 10000
354 8763 0.256300
357 7451 -0.904900
364 842 -2.236500
365 2277 -0.549000
365 3499 3.013800
367 6004 -1.228400
370 8335 2.313600
374 4057 0.161200
376 7012 0.107400
377 976 0.807900
377 5307 -0.729800
379 8155 -1.036400
380 8457 0.690200
381 1587 -0.745000
388 3346 0.810700
389 581 1.428100
392 9457 1.084600
393 4902 1.234400
397 7298 0.157900
398 9988 0.169900
400 5250 -1.227100
400 9540 0.138300
401 9140 1.761600
406 6293 0.454500
411 691 0.817100
412 62 -0.737300
413 1037 0.989300
414 1148 0.381100
414 3656 -1.103700
418 1342 1.525400
420 8399 -1.266700
421 4623 1.076200
422 1498 -0.979000
424 8777 1.542800
425 916 1.294000
426 486 -0.717900
428 3394 1.218600
430 304 -0.886600
430 8026 -0.784500
438 981 1.159700
438 5198 -0.599100
438 7492 0.235000
438 9825 -0.051900
439 8065 -0.439500
442 3403 0.072600
443 5649 -0.819200
443 7070 -0.042300
444 3942 -0.665300
445 8682 -1.073800
446 3769 0.406500
447 2815 1.471600
447 3295 -0.059100
448 5619 -2.028100
449 7876 0.946200
450 341 0.021100
450 5463 0.860700
452 2410 0.463400
452 4874 -0.216700
454 6123 0.640000
454 7182 -0.340300
454 9898 -1.668700
456 203 -0.026600
456 8392 0.800700
457 5425 -1.729900
459 289 -0.689200
459 1160 1.378700
460 8800 1.429600
461 3919 -0.699100
462 4908 1.066700
462 9602 -1.591600
466 5451 -1.314900
470 2239 -1.367500
471 4715 -1.515500
473 438 0.705000
481 1378 -1.067900
481 2708 0.870400
482 4039 -1.288500
482 7539 0.154000
483 9844 1.367300
484 5207 0.405500
486 4449 -0.099800
487 2457 -1.454000
487 9517 -0.024100
488 9858 -0.364700
489 2089 1.117600
497 5245 0.560500
499 4410 0.849100
502 6523 -2.308000
506 4665 -0.028400
506 6943 -0.192200
507 6024 0.765000
508 1715 0.471400
508 8896 -0.573700
509 1186 0.968500
509 8314 0.354000
510 7628 -0.162700
511 8762 1.624200
513 9734 0.016700
515 4929 -1.262800
520 5548 0.971400
523 455 0.965400
523 4039 -0.851600
525 4620 1.262900
527 1644 -0.044900
527 7360 0.323800
527 9855 -1.115000
529 9258 -1.046400
539 2562 -0.271900
539 7946 -0.147200
541 4246 1.683900
547 7697 -0.008200
547 9928 2.146000
550 4004 0.537800
554 383 -1.271100
554 5417 1.115500
555 3489 -0.352100
556 4749 -0.071200
556 5876 0.360700
559 5941 0.627700
560 5796 -1.510400
560 7237 0.331000
560 8788 0.068200
560 8807 0.758000
563 6880 -0.176400
566 8856 -0.451900
569 936 -1.100900
578 3695 1.586100
579 1724 -0.921700
581 2927 1.255400
585 6993 1.774800
585 7219 -1.379600
585 9521 -1.424600
586 5599 1.175400
587 9517 0.169400
588 6587 0.344900
594 4735 -0.703000
594 5755 -0.070900
595 3172 -1.326200
602 9752 -0.005300
605 4729 -2.123300
606 6877 0.199300
608 4436 1.252500
612 6503 -0.688300
612 9177 -0.164900
612 9339 -0.413600
614 4373 1.380400
616 2604 0.807800
617 9629 -1.570300
620 8398 0.361200
621 2610 0.755500
621 3037 -0.015700
621 5665 -1.098100
622 1793 1.053000
622 4122 1.077800
623 9684 -0.045900
624 2493 0.332400
625 60 0.377700
631 794 -0.079600
631 3426 -0.249900
639 3135 1.567200
640 381 1.120900
641 6462 -0.020300
644 3764 0.209700
646 8526 0.519500
649 8379 -0.357800
650 399 1.401500
651 2641 0.661900
655 1222 1.884700
663 2367 0.738000
666 4214 0.422100
668 9081 1.048400
669 4628 0.430800
670 7716 -0.337100
671 2700 1.461000
673 350 0.194200
674 730 -0.106400
674 1129 -0.288700
674 7833 -0.456800
676 4021 0.133300
678 4835 1.195200
679 3032 0.641400
680 6674 0.333400
682 8531 -0.020200
683 2813 -0.474300
687 8389 -0.125000
688 2754 -0.601900
693 680 1.618600
699 3792 0.141100
701 5966 -0.174900
705 5867 -0.715000
708 4773 2.475100
710 1383 -0.531400
710 5512 -0.660000
717 7290 -2.307400
718 832 -0.861000
721 1093 -0.111000
732 4120 -0.340300
733 4228 0.486200
735 1374 -0.692700
739 8611 -1.568500
740 2902 0.593200
745 7906 -1.307200
746 7213 0.869100
747 9997 0.147500
749 5590 -1.076000
750 7428 1.725900
753 9792 -0.272200
755 538 1.194000
755 8598 0.034900
760 7316 -0.234600
760 7447 0.309500
761 6394 0.525300
761 7257 0.194900
762 3448 -0.207700
764 330 -0.340100
764 6397 -0.305800
767 7380 0.300300
770 1821 -1.706700
771 9391 -1.056200
777 2271 1.834000
777 3457 -0.252400
780 1818 0.925900
780 6876 -3.229300
781 36 1.650900
782 5854 -0.312200
782 8354 0.677100
783 5719 -0.816300
787 2662 -1.021500
787 9117 -1.942900
794 567 -2.328500
794 7593 -0.926500
795 9207 -0.131700
800 343 -0.668100
800 5756 0.376500
809 4596 -0.582600
809 9002 0.437400
810 1901 -1.736900
811 9855 0.861000
812 4635 0.048900
813 2654 0.072500
814 5368 2.144400
815 5582 0.424500
815 8049 0.982300
817 7413 -0.965200
819 8895 -0.606100
822 4941 -1.049200
826 2275 -2.141200
826 7088 -1.411900
829 7833 -0.487600
830 9281 -1.808100
833 4735 -0.380800
833 7666 -0.048500
834 197 -1.331400
838 8121 0.393500
841 4303 -1.188300
842 4325 -1.432300
842 7978 0.347100
846 2150 0.163400
847 1037 -1.886300
851 7489 0.689500
851 9101 1.110600
856 2768 0.817800
857 3672 -0.313900
858 7671 -0.413200
860 7445 0.587100
862 7528 0.905200
862 9387 0.024400
863 2378 -0.197800
864 8330 0.365200
864 8717 0.391300
866 931 0.131700
866 4409 0.631600
868 2862 1.943000
874 5592 -0.443200
875 576 -0.082300
876 6840 1.082600
878 9154 0.018100
884 5264 0.021500
888 2464 -0.115100
889 2715 -0.875500
895 3333 1.661300
896 733 -0.596400
897 7775 0.317300
897 9258 1.080200
900 5799 -0.318600
900 9574 -1.894100
902 1505 0.562500
903 4217 -1.764400
906 57 -0.764200
906 8071 -3.364900
911 4595 1.002800
911 6073 0.705500
914 4281 -1.240000
918 8551 -1.034500
929 4131 1.471600
931 7054 0.818200
932 5102 0.598500
934 5075 -1.176800
935 767 -0.152000
942 1829 -0.985500
942 4741 0.359800
944 8568 -0.563400
948 6323 0.217400
948 8768 -1.232900
951 1134 0.221700
951 9083 -0.293300
954 831 0.587000
955 286 -0.768400
956 1273 0.902600
956 1418 0.297600
956 4642 -0.205800
964 6073 -0.987100
965 5610 0.994400
965 9400 0.297100
967 6017 0.162300
967 6661 0.161200
969 3731 0.894100
970 6780 -0.956900
972 3008 0.052000
975 1507 1.192200
975 3016 -0.736800
975 7783 0.973500
976 2129 -1.363000
977 2444 -0.875200
977 9195 1.313000
981 5479 -0.611400
981 7655 0.888200
984 7885 1.088800
986 7526 0.108200
990 857 0.232000
996 558 1.474300
998 2720 -0.261900
998 5374 -0.212600
1003 1223 -0.099400
1004 7061 0.314900
1009 8443 0.277500
1013 965 0.898700
1013 5024 -0.514100
1014 8651 -0.712100
1016 1209 0.640900
1017 2112 -0.148400
1021 551 -0.120500
1024 4311 0.310000
1025 5895 -0.903100
1026 2173 -0.426800
1028 7437 0.537100
1030 1554 0.451800
1034 1694 1.400100
1036 7577 0.125600
1038 1142 0.257200
1038 1449 0.207200
1039 9533 -1.660300
1044 3701 -0.908400
1048 8992 -0.938900
1049 4206 0.037800
1050 2252 -1.063700
1053 8855 -0.175300
1056 586 0.018600
1058 2009 -0.126900
1061 9433 0.113700
1061 9604 -0.192800
1065 3313 0.150000
1066 948 0.464100
1069 4861 0.604100
1069 9263 -0.991700
1073 202 -0.465500
1075 2197 -0.576000
1075 9556 0.348800
1076 503 -0.593000
1084 2895 -1.550300
1089 2574 -0.886300
1090 2324 -0.413800
1091 3135 -3.006200
1091 5814 0.732200
1091 8452 0.551400
1094 2356 2.048800
1095 3900 0.012500
1097 3483 -0.166200
1097 3681 0.532600
1098 9212 -0.600000
1100 2582 -1.610400
1100 6604 0.482400
1101 9343 -1.171000
1103 5146 1.898500
1104 1226 -0.094200
1105 8899 -0.877900
1111 9453 -1.888300
1114 5529 3.166200
1115 7066 -0.743700
1117 7794 2.080200
1117 9068 -0.564600
1118 3518 0.595700
1120 2113 -0.038700
1122 4528 -1.012500
1122 7910 0.900300
1127 212 -0.848500
1128 3793 0.718300
1131 4006 -0.405700
1135 5782 0.950000
1136 6894 -1.223200
1138 5928 0.558400
1140 5677 0.225400
1141 7547 0.047000
1142 7162 -0.141400
1145 7831 0.853500
1146 2615 -0.515700
1150 3726 1.043000
1158 8871 0.731500
1159 128 0.611800
1159 2513 -0.119300
1159 2920 -1.716700
1162 6353 0.066500
1164 4399 -0.075900
1164 6046 -1.106400
1166 4372 -0.441700
1166 7287 0.015600
1168 2251 1.105700
1168 5534 0.880200
1171 2775 0.231500
1173 2387 1.807300
1173 6885 -1.110200
1174 2111 0.760600
1175 5702 -0.682400
1177 8049 0.878600
1178 5615 -1.084900
1178 8200 0.573000
1181 1236 0.317900
1181 3649 -0.273000
1181 5116 -0.828000
1185 3303 0.981700
1187 6327 0.408700
1188 5766 -1.051900
1188 9464 0.079900
1190 1733 -0.655600
1193 7798 0.235300
1197 935 -1.030600
1201 1167 0.069500
1205 5953 0.089500
1207 8049 -1.908500
1211 3122 1.002900
1211 4130 2.183000
1214 8339 -0.521300
1216 6957 1.194000
1219 684 0.161800
1220 442 0.313700
1221 7538 1.384000
1224 7274 0.989600
1225 4800 0.755500
1227 9230 1.393000
1238 4214 -1.864900
1239 9374 0.106800
1240 4980 -0.234300
1246 6920 0.087200
1246 8152 -0.600300
1247 8959 -0.547000
1249 1595 -2.380700
1255 9360 0.513300
1263 5669 -1.734900
1264 84 1.509800
1270 3895 0.041900
1273 3057 -0.648800
1274 1638 -0.715600
1275 9384 -0.723800
1277 4107 1.258600
1281 288 -0.327900
1283 7790 2.004200
1284 6763 -0.081500
1289 2846 1.076200
1289 9277 -2.155300
1291 5801 1.106200
1292 1440 0.846300
1292 6573 1.309800
1292 9063 1.445400
1293 5893 0.558700
1296 8325 0.955300
1297 4153 -0.836100
1298 1662 0.820800
1298 5433 -0.645100
1298 5447 -1.482500
1300 2669 2.636300
1302 7689 -0.122800
1304 4683 0.706400
1307 1610 -0.048700
1308 3073 -1.077700
1309 4286 -0.863400
1310 8628 -0.098400
1312 1263 -0.536600
1313 9508 -1.123100
1314 5072 1.059600
1316 7769 -0.473800
1317 1389 2.401100
1318 912 -0.484200
1319 8965 -0.369200
1326 9783 -0.879400
1329 1227 1.829200
1330 7533 -0.050300
1330 8562 0.374000
1331 6499 1.077600
1335 3032 0.643200
1335 7072 -1.656600
1337 1308 1.535900
1337 7530 0.394100
1338 8699 0.576800
1339 1005 0.599800
1339 2122 -0.310800
1341 4521 0.415100
1341 9280 0.710600
1343 9323 -1.094700
1344 858 -0.157000
1344 7369 -0.391000
1347 9033 0.226000
1350 240 -0.246700
1350 3221 0.033700
1352 6761 -0.132500
1355 6699 2.954800
1357 4726 0.786200
1361 9226 -1.468600
1362 7416 0.597500
1363 1435 -0.862700
1363 6214 0.489500
1366 5697 -0.438400
1366 9188 0.282600
1367 7705 -0.701100
1369 6835 0.293900
1375 4330 0.759100
1375 4810 -0.068600
1379 6378 0.496500
1380 5011 1.267000
1382 8300 -0.966100
1385 8584 1.447500
1388 8535 -0.655200
1388 9827 0.382800
1390 3526 -1.196500
1391 9541 -0.452300
1392 4480 -1.274300
1393 5502 -1.243400
1393 8688 -0.304000
1395 4595 -0.439600
1397 5711 -2.331000
1397 6213 -0.347600
1398 801 2.366400
1398 2987 -0.994700
1400 638 0.089800
1400 2186 -0.086200
1400 4301 0.564600
1406 8191 -0.975000
1406 9846 0.237000
1407 9771 0.178300
1409 7245 1.109600
1410 2157 -1.073200
1412 57 -0.633100
1415 1717 0.011000
1418 1316 0.560100
1419 2963 -0.634300
1421 434 0.290400
1423 2532 0.691100
1423 8723 1.509400
1425 1648 -0.305200
1428 4826 -0.572700
1429 360 0.008300
1430 4942 0.662200
1436 224 -0.074100
1436 4858 -1.290900
1436 5302 0.146500
1437 9432 -1.251800
1439 631 0.753500
1444 2763 -1.198100
1444 3762 -2.323300
1446 9498 -1.034300
1447 7773 1.066300
1449 19 0.346600
1449 460 -0.852400
1454 5845 -0.513200
1461 1941 0.064500
1464 5267 -0.237300
1464 5582 0.034500
1465 8652 1.241100
1470 7812 1.532900
1478 673 -0.981000
1480 6068 -0.991900
1481 9573 -0.060200
1488 8946 -0.200400
1492 167 0.332200
1492 3288 -0.191000
1493 4325 -0.080600
1493 8354 0.940300
1493 9466 0.424100
1494 4563 2.412000
1494 5235 -0.028900
1495 1241 -0.443200
1499 7988 0.116400
1501 8814 -0.274700
1501 8946 0.898900
1509 2352 -0.440400
1509 4108 -1.807800
1510 3926 -1.416300
1513 9082 -1.025000
1514 115 -2.327300
1516 994 -1.416600
1520 4779 0.951700
1520 7718 0.459800
1521 619 -0.911600
1521 663 -0.873300
1528 8390 -1.284200
1530 642 -1.391100
1530 8668 -0.361900
1536 364 -1.908400
1537 7472 -0.433200
1538 407 -0.583900
1539 8441 -0.034900
1541 3256 1.423300
1544 6727 -0.949600
1545 6179 0.019400
1546 5426 0.107900
1547 5112 0.120800
1547 7626 0.672300
1549 1237 -0.684300
1549 8452 -0.881200
1550 7956 0.311400
1552 4933 0.179100
1554 660 0.611400
1556 564 -1.214600
1558 1729 0.907600
1559 4821 -0.182600
1560 8058 -0.193100
1560 9241 0.944000
1560 9522 -0.017100
1561 3734 -1.136800
1562 51 -0.057300
1562 4461 1.422400
1562 8196 0.041700
1571 4941 -0.302500
1575 9705 0.956600
1576 3474 0.858900
1576 5871 0.297800
1579 7977 -0.147100
1583 8885 0.025400
1584 4532 1.154000
1588 2544 0.580800
1588 5755 0.701500
1588 7786 -0.795200
1589 6379 -0.088900
1592 3184 -1.611900
1594 5561 1.456900
1595 8456 -0.206100
1600 625 -0.797500
1600 1103 -0.086300
1603 1286 0.651800
1603 8927 -0.055500
1604 4736 1.090500
1607 760 -1.482900
1607 1477 -0.544200
1607 2371 -0.036100
1608 3143 -0.987900
1608 6004 0.415500
1609 6468 0.111000
1612 6774 -0.384600
1614 4590 2.201400
1622 5387 -0.425300
1623 2666 0.790800
1624 316 0.814300
1626 856 1.366900
1626 5234 -0.671500
1630 2526 0.161500
1634 3136 -0.438300
1635 9104 0.382700
1636 7304 0.230000
1640 9410 -0.058700
1642 2449 1.742600
1644 505 1.084400
1647 7566 1.141700
1648 3177 0.292300
1650 4000 1.374700
1652 6630 -0.463500
1653 4742 -0.157000
1655 4420 0.494900
1665 2180 -0.067200
1665 5346 -0.715300
1665 8478 -1.757000
1667 4506 -0.961000
1667 9089 0.531700
1671 8106 -2.083800
1674 3690 -0.320100
1674 9685 0.040700
1676 7113 -1.187900
1681 6301 1.230800
1682 539 0.131100
1685 1743 -0.628900
1685 1901 -0.049900
1685 6461 -1.208800
1686 9862 -0.256300
1687 5412 0.894300
1688 5880 -0.572700
1689 3293 0.673500
1692 3424 -0.007000
1696 1497 -0.052500
1696 4830 -0.852900
1698 4694 -0.273400
1698 5926 -0.983400
1698 9525 1.524200
1703 9587 0.653800
1704 9376 0.558400
1709 2317 -0.263600
1711 6700 -0.738200
1714 8787 -0.389100
1715 4272 0.641300
1715 6303 -1.192700
1715 8380 1.397700
1716 2263 1.990500
1720 4548 0.897100
1725 2682 -0.350500
1725 5071 0.666800
1726 2173 0.494200
1726 9321 1.425200
1727 7476 -2.322700
1728 5821 -0.881100
1729 2775 -0.164800
1735 917 1.599000
1737 8149 0.913900
1740 2346 -0.613000
1741 3715 0.828400
1741 7243 0.176900
1743 2949 -1.182100
1743 7309 1.544600
1744 5575 0.827400
1748 3060 -1.340200
1750 5179 -0.437600
1751 8729 0.793800
1752 1581 1.396100
1752 3535 0.637700
1752 7487 -0.919400
1752 7980 -0.726000
1755 7134 0.044900
1758 3210 1.007000
1762 7457 -1.926400
1767 8149 -2.403600
1769 9195 1.476900
1770 8096 2.650300
1772 7614 -0.069500
1775 7044 -0.261300
1776 290 0.858800
1778 4576 0.207600
1783 1251 -0.340600
1783 2523 -0.384300
1786 6148 -1.278100
1789 238 1.768200
1789 618 1.656900
1790 6803 1.375400
1797 3190 0.967300
1803 4589 0.365800
1805 6035 1.441100
1806 8727 1.192700
1807 2098 -0.626400
1807 9559 1.033200
1811 3792 -0.102700
1812 8930 -1.437500
1813 7685 -1.129800
1815 105 -1.440900
1818 5197 0.493000
1821 3316 1.517700
1822 2759 -0.042300
1823 8885 0.519600
1827 2261 -0.770400
1830 6506 -0.762300
1830 8869 -0.477100
1831 234 -1.043000
1832 7594 0.915500
1835 458 -0.081400
1835 1270 0.080700
1836 4200 1.106200
1837 9884 -0.975200
1840 5667 -0.053600
1841 6560 0.946200
1843 7893 0.095200
1852 9835 1.066100
1853 7385 0.309600
1853 9564 -1.392700
1853 9626 0.961800
1854 6867 -0.890600
1855 9674 -1.380700
1856 1732 -0.008500
1861 226 -0.106900
1862 2851 -0.393000
1864 6020 0.826900
1865 7530 -1.466200
1866 5151 -0.920700
1866 6988 0.580200
1867 9908 1.044500
1869 3134 0.644200
1870 5705 0.290300
1872 8770 2.228500
1874 6024 -0.355900
1874 9104 0.159400
1876 6559 -1.516700
1881 5048 0.109300
1882 1577 -0.679300
1884 4232 0.225900
1885 8648 1.671000
1887 6308 -0.791300
1887 9859 0.430800
1894 171 -0.419200
1895 9528 -0.220800
1896 6737 0.315100
1897 4959 -0.761500
1900 1527 -1.107500
1902 7919 0.162300
1902 9793 -0.129200
1912 9818 -1.837700
1913 673 1.050200
1915 5188 0.074000
1917 7517 0.117200
1918 1934 0.266400
1921 8219 0.956200
1923 8864 -1.025700
1924 3868 0.743600
1925 7089 0.293300
1927 2626 1.941800
1930 3385 -0.105500
1939 1738 -0.154900
1942 8362 1.522600
1948 6191 0.598200
1955 6262 0.099000
1955 8689 1.480700
1959 9896 -1.352900
1960 180 -1.225100
1960 7190 1.097200
1963 7499 0.266100
1964 7681 0.667600
1966 1507 0.655900
1967 9012 0.966000
1968 9060 -0.230100
1969 9991 -0.012100
1971 3881 -0.240100
1973 1706 0.458500
1973 4445 -1.686200
1973 7620 -0.423900
1974 5193 0.006600
1980 8477 1.792800
1981 6901 -0.741100
1987 4232 0.064300
1987 5861 0.479400
1988 6381 0.949700
1988 9397 0.128300
1991 565 -1.793000
1993 3081 0.623700
1995 2119 0.844000
1995 5988 0.641100
2000 8222 -0.343800
2004 7488 -0.823100
2007 132 0.909700
2008 6623 0.369400
2008 8463 -0.141600
2011 2551 1.113200
2012 6056 -0.106400
2017 6229 -0.523600
2020 9086 0.270100
2022 7587 -0.122400
2022 8616 -0.874400
2028 3896 -1.389000
2030 6627 1.379700
2034 965 0.161900
2034 5365 -1.085700
2037 2143 1.214700
2037 3767 -0.810200
2039 5804 -0.838400
2041 5155 0.305500
2043 1480 0.380300
2044 96 -0.581700
2047 2739 0.272500
2051 5420 -0.446900
2055 9259 0.347200
2059 3641 0.615000
2061 2226 -0.808900
2062 2335 0.145200
2063 1215 1.207300
2064 5957 0.431900
2065 4347 -1.848600
2068 8679 -0.534000
2071 181 -0.783000
2071 2419 1.519100
2071 8736 -1.172300
2073 873 -1.437900
2073 4186 -1.047100
2073 4457 2.249900
2075 6915 0.716100
2075 7877 -0.892600
2077 4121 0.492600
2081 1967 0.378300
2084 327 0.302300
2087 28 -0.439900
2087 810 0.186000
2089 574 0.877100
2090 4225 -0.509800
2091 2649 -0.371500
2096 5382 -0.464300
2099 3014 -0.735800
2101 7669 0.588800
2103 4774 -2.441100
2103 7173 -0.321800
2104 831 0.623800
2106 929 -0.950600
2106 2920 -0.933700
2106 5376 -1.505100
2106 9277 -1.710500
2108 7685 0.557600
2109 6132 -0.411100
2112 581 0.706400
2113 2394 0.589800
2114 8484 -0.781800
2117 4573 -1.054200
2120 3813 -2.814900
2121 387 1.218900
2121 2747 0.271300
2122 2564 -2.100000
2123 2805 -0.262700
2125 1509 1.670900
2126 306 -0.423500
2128 1378 1.317200
2128 7208 -0.693400
2130 9007 -0.006300
2137 641 1.369600
2137 9612 1.701000
2138 2742 -0.925100
2139 2946 0.549000
2140 6384 -0.632100
2140 8550 0.429900
2141 2564 -1.695500
2142 2618 0.595900
2142 6170 0.970600
2144 5162 -0.715500
2147 1713 0.528400
2147 8022 -0.999700
2148 7341 -0.449600
2150 7951 -0.871100
2151 2981 -0.452700
2151 7089 0.396700
2153 3217 -0.664600
2154 2595 1.981000
2156 8920 -1.357300
2157 6981 -0.977300
2158 11 0.819800
2163 9715 1.107700
2165 7102 -1.191700
2168 547 0.934900
2169 4962 -1.643800
2170 164 -0.370600
2172 3902 -0.102200
2178 5808 -1.843300
2179 1421 0.695600
2180 6624 1.032300
2181 4937 -0.097200
2183 4660 -1.436000
2183 7433 0.509000
2184 3441 -2.159900
2184 9342 -0.048700
2185 6141 0.320400
2189 7278 1.164600
2190 6049 -0.644500
2193 7237 1.174400
2194 1711 0.277900
2213 3384 -0.966700
2217 3446 0.381200
2217 3961 1.184800
2219 6531 -0.003700
2219 8232 0.706200
2221 7554 0.845000
2222 3704 -0.245800
2222 4753 -0.016600
2224 2745 0.623900
2226 8886 1.187500
2228 6647 0.709700
2229 3617 1.894000
2229 8363 -0.243100
2237 2994 -1.071500
2243 7885 0.528400
2244 2122 0.567000
2244 2514 -1.013400
2248 4335 -0.111300
2250 4652 0.942000
2250 7488 -0.697700
2251 9292 -1.533600
2253 9539 -0.143600
2257 2567 0.149000
2259 9130 -3.065000
2264 5130 -0.448100
2267 8818 -0.973900
2268 8200 -0.085600
2269 9863 -0.140800
2270 5135 0.312100
2271 4351 -0.542600
2272 3943 0.019100
2274 7552 -1.263800
2281 221 0.228400
2285 4799 -1.968600
2295 6412 1.254100
2295 8998 -0.697900
2302 1971 1.747900
2302 9870 -0.348500
2304 6312 0.005400
2304 7960 0.250700
2305 321 -0.650600
2306 3820 -1.269000
2309 6500 0.651800
2313 1025 -0.603300
2313 4648 1.398700
2319 6494 0.276800
2319 6746 0.734000
2322 5281 -0.075500
2326 4996 0.033000
2335 9062 -0.103900
2339 4011 -0.544900
2342 5651 0.324500
2343 933 -1.995100
2345 9824 -1.260400
2346 2370 -0.248100
2348 4857 -0.883100
2350 1250 0.672800
2352 852 1.082800
2352 4665 0.145800
2352 6804 0.500500
2357 4719 -0.846100
2358 2995 -0.601300
2359 4963 0.747700
2366 5006 0.156400
2367 9640 -0.291900
2376 7397 -0.153900
2376 7751 0.183000
2379 2868 0.784700
2379 6774 -0.251000
2380 28 0.097500
2381 1331 -1.045900
2382 313 0.948300
2383 5400 -0.477300
2387 586 -0.876200
2395 7347 -2.074800
2396 369 1.009700
2398 5929 1.699000
2399 266 -2.030400
2400 5085 0.812000
2403 4378 0.319200
2404 7843 0.636400
2405 1755 -0.133200
2406 290 -0.992100
2408 8377 -1.348600
2410 4656 -0.157400
2413 47 0.441200
2414 6209 0.704100
2415 6321 2.375900
2416 2881 -0.569400
2420 1273 1.070800
2422 6780 0.759000
2424 8398 0.566200
2426 1603 1.208700
2428 2219 -0.907500
2431 7338 0.098900
2432 3330 -0.875500
2432 9138 0.111900
2434 1457 0.647800
2434 6093 0.174300
2436 9477 0.939400
2437 1565 0.242000
2439 1046 1.192900
2444 8003 0.277500
2445 4734 -0.578800
2447 8755 -1.364500
2448 9700 -0.075000
2454 4525 -0.230900
2455 2145 0.638700
2458 9270 -0.053400
2461 1269 0.942500
2463 4163 0.325500
2464 679 1.022800
2464 4732 -0.879800
2465 1973 -1.185200
2467 4360 -1.799800
2467 4749 -1.305100
2468 7623 -0.858700
2469 7299 -0.653000
2471 1224 -1.005600
2477 6269 0.953200
2477 7203 1.505000
2477 8418 -0.655300
2480 2227 0.378400
2480 4054 -0.542800
2481 2032 1.139300
2481 9678 0.948000
2484 7014 -0.832500
2485 8341 0.092400
2486 7229 0.297200
2488 7684 0.433300
2494 4245 1.405700
2497 1840 0.466000
2499 2912 -1.036100
2499 7017 -0.716600
2500 2302 -0.670100
2502 477 -1.791600
2505 6069 -1.180500
2510 2395 1.481300
2517 6938 -1.125400
2520 6702 1.432500
2524 2500 -1.473000
2525 4713 2.148100
2531 2873 -0.161200
2534 7915 0.701700
2534 7980 -1.806900
2535 5395 -0.408500
